ID,Name,Sex,Age,Height,Weight,Sport,Event,Medal
3808,David Anderson,M,23,190,86,Rowing,Rowing Men's Coxed Eights,Silver
3815,Gary Lee Anderson,M,25,183,77,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold
3820,Haley Danita Anderson,F,20,178,68,Swimming,Swimming Women's 10 kilometres Open Water,Silver
3823,Jamie Louise Anderson,F,23,160,54,Snowboarding,Snowboarding Women's Slopestyle,Gold
3831,John Edward Anderson,M,33,183,89,Sailing,Sailing Mixed Two Person Keelboat,Gold
3853,Paul Richard Anderson,M,33,183,86,Sailing,Sailing Mixed 5.5 metres,Bronze
3854,Paul Edward Anderson,M,24,178,141,Weightlifting,Weightlifting Men's Heavyweight,Gold
3859,John Scott Anderson,M,30,187,72,Sailing,Sailing Mixed Multihull,Bronze
3862,"Stephen Eugene ""Steve"" Anderson",M,22,190,77,Athletics,Athletics Men's 110 metres Hurdles,Silver
3865,"Osborne ""Ty"" Anderson",M,23,175,77,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
3869,Wendell Richard Anderson,M,22,182,77,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
3874,"William Lloyd ""Willie"" Anderson, Jr.",M,21,200,86,Basketball,Basketball Men's Basketball,Bronze
3889,Anna Christina Andersson,F,20,169,63,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
3903,Cecilia Christine Elisabeth Andersson,F,23,179,74,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
3925,Svensk Hjalmar Zakeus Andersson,M,22,172,63,Athletics,"Athletics Men's Cross-Country, Individual",Silver
3936,Jonna Andersson,F,23,167,61,Football,Football Women's Football,Silver
3939,Kim Verner Andersson,M,29,200,105,Handball,Handball Men's Handball,Silver
3954,Per Magnus Andersson,M,26,180,80,Handball,Handball Men's Handball,Silver
3959,Erik Mattias Andersson,M,34,186,95,Handball,Handball Men's Handball,Silver
3964,Bo Mikael Andersson,M,28,187,88,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
3977,Nils Peter Andersson,M,25,190,92,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
3978,Ramon Dean Andersson,M,29,188,95,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
3981,Robert Andersson,M,22,191,83,Handball,Handball Men's Handball,Silver
3989,Carl Sture Mikael Andersson,M,30,173,77,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
4007,Soslan Petrovich Andiyev,M,24,194,125,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
4021,Yuya Ando,M,26,183,89,Baseball,Baseball Men's Baseball,Bronze
4030,Jorge Luiz Andrade da Silva,M,31,170,72,Football,Football Men's Football,Silver
4042,Jos Leandro Andrade,M,22,179,77,Football,Football Men's Football,Gold
4055,Andr Luiz Moreira,M,21,183,79,Football,Football Men's Football,Bronze
4059,"Georges Ivan ""Go"" Andr (Monnard-)",M,18,188,85,Athletics,Athletics Men's High Jump,Silver
4071,Andr Lus dos Santos Ferreira,M,24,180,82,Football,Football Men's Football,Silver
4083,Larry Edwin Andreasen,M,18,163,61,Diving,Diving Men's Springboard,Bronze
4094,Alessandro Andrei,M,25,191,118,Athletics,Athletics Men's Shot Put,Gold
4100,Vasile Andrei,M,24,190,101,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
4121,Dominic Andres,M,25,179,74,Curling,Curling Men's Curling,Gold
4124,Frode Andresen,M,24,191,76,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
4145,"Janice ""Jan"" Andrew (-Thornett)",F,16,162,54,Swimming,Swimming Women's 100 metres Butterfly,Bronze
4161,Scott Andrews,M,24,175,85,Curling,Curling Men's Curling,Silver
4163,"Michelle ""Shelley"" Andrews (-Mitchell)",F,24,168,59,Hockey,Hockey Women's Hockey,Gold
4165,Theresa Andrews,F,21,167,62,Swimming,Swimming Women's 100 metres Backstroke,Gold
4173,Sergey Vasilyevich Andreyev,M,24,173,70,Football,Football Men's Football,Bronze
4176,Vladimir Georgiyevich Andreyev,M,23,215,90,Basketball,Basketball Men's Basketball,Bronze
4187,Yelena Valentinovna Andreyuk (-Chesnokova),F,21,180,85,Volleyball,Volleyball Women's Volleyball,Gold
4201,Arkadi Andriasyan,M,25,174,70,Football,Football Men's Football,Bronze
4202,Dragan Andri,M,22,192,91,Water Polo,Water Polo Men's Water Polo,Gold
4211,Valeriy Oleksandrovych Andriitsev,M,25,181,97,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
4229,Vladimr Andrs,M,27,176,75,Rowing,Rowing Men's Double Sculls,Bronze
4240,Yekaterina Sergeyevna Andryushina,F,22,185,70,Handball,Handball Women's Handball,Silver
4243,Robert Sebastian Andrzejuk,M,33,179,75,Fencing,"Fencing Men's epee, Team",Silver
4284,Alberto Angelini,M,21,176,85,Water Polo,Water Polo Men's Water Polo,Bronze
4297,Angel Angelov,M,24,170,63,Boxing,Boxing Men's Light-Welterweight,Silver
4304,Stefan Georgiev Angelov,M,25,152,48,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
4305,Yordan Angelov,M,26,196,86,Volleyball,Volleyball Men's Volleyball,Silver
4320,Nadine Marejke Angerer,F,29,174,70,Football,Football Women's Football,Bronze
4340,Kurt Steven Angle,M,27,178,100,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
4356,Miguel ngel Angulo Valderrey,M,23,175,70,Football,Football Men's Football,Silver
4359,va Angyal,F,21,163,63,Handball,Handball Women's Handball,Bronze
4369,Victor Chinedu Anichebe,M,20,192,94,Football,Football Men's Football,Silver
4374,Yekaterina Yevgenyevna Anikeyeva,F,31,178,63,Water Polo,Water Polo Women's Water Polo,Bronze
4388,Nataliya Yuryevna Anisimova (Guskova-),F,27,174,70,Handball,Handball Women's Handball,Bronze
4390,Tatyana Mikhaylovna Anisimova (Poluboyarova-),F,26,172,65,Athletics,Athletics Women's 100 metres Hurdles,Silver
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),F,22,162,52,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
4393,Herta Anita,F,26,183,82,Rowing,Rowing Women's Coxed Fours,Bronze
4410,Andrija Ankovi,M,23,177,79,Football,Football Men's Football,Gold
4423,Martin Annen,M,27,181,98,Bobsleigh,Bobsleigh Men's Two,Bronze
4447,Roman Sergeyevich Anoshkin,M,28,192,95,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
4449,Sajjad Anoushiravani Hamlabad,M,28,192,105,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
4450,Aleksandre Anp'ilogovi,M,22,203,96,Handball,Handball Men's Handball,Gold
4466,Giselle Anne Ansley,F,24,176,73,Hockey,Hockey Women's Hockey,Gold
4478,Dana Antal,F,24,170,64,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
4505,Carmelo Kyan Anthony,M,20,203,109,Basketball,Basketball Men's Basketball,Bronze
4512,Michael Anthony Parris,M,22,173,54,Boxing,Boxing Men's Bantamweight,Bronze
4518,"Joseph Anthony ""Joe"" Antic",M,29,168,59,Hockey,Hockey Men's Hockey,Silver
4538,"Matthew ""Matt"" Antoine",M,28,190,84,Skeleton,Skeleton Men's Skeleton,Bronze
4569,Mariela Andrea Antoniska Arrondo,F,25,170,70,Hockey,Hockey Women's Hockey,Silver
4575,Oleg Antonov,M,28,198,88,Volleyball,Volleyball Men's Volleyball,Silver
4577,Semyon Sergeyevich Antonov,M,23,202,97,Basketball,Basketball Men's Basketball,Bronze
4581,Yaroslav Viktorovich Antonov,M,25,198,95,Volleyball,Volleyball Men's Volleyball,Silver
4587,Yelena Petrovna Antonova,F,23,180,78,Rowing,Rowing Women's Single Sculls,Bronze
4590,Hans Bertil Augustin Antonsson,M,27,187,100,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
4591,Hans Yngve Antonsson,M,25,179,79,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
4602,Oegs Antropovs,M,20,193,83,Volleyball,Volleyball Men's Volleyball,Gold
4604,Ants Antson,M,25,184,84,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,32,167,64,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
4613,Nataliya Nikolayevna Antyukh,F,23,182,69,Athletics,Athletics Women's 400 metres,Bronze
4626,Saeed Anwar,M,20,170,71,Hockey,Hockey Men's Hockey,Silver
4651,Mayumi Aoki (-Nishiguti),F,19,164,63,Swimming,Swimming Women's 100 metres Butterfly,Gold
4667,Sad Aouita,M,24,175,58,Athletics,"Athletics Men's 5,000 metres",Gold
4674,Eref Apak,M,22,184,120,Athletics,Athletics Men's Hammer Throw,Bronze
4675,Nikolay Sergeyevich Apalikov,M,29,203,105,Volleyball,Volleyball Men's Volleyball,Gold
4676,Onyekachi Apam,M,21,180,79,Football,Football Men's Football,Silver
4677,Dmitry Borisovich Apanasenko,M,21,192,86,Water Polo,Water Polo Men's Water Polo,Bronze
4685,Katrin Apel,F,24,172,62,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Bronze
4686,Knut Tore Apeland,M,23,174,67,Nordic Combined,Nordic Combined Men's Team,Silver
4700,Angelica Aposteanu (Chertic-),F,25,175,67,Rowing,Rowing Women's Coxed Eights,Bronze
4701,Chira Irina Apostol (-Stoian),F,24,180,78,Rowing,Rowing Women's Coxed Fours,Gold
4717,"Gabriele Marion ""Gaby"" Appel (-Reimann)",F,26,154,49,Hockey,Hockey Women's Hockey,Silver
4724,Emilia Elisabeth Appelqvist,F,26,168,65,Football,Football Women's Football,Silver
4742,Gillian Mary Apps,F,22,180,80,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
4750,Vladimer Aptsiauri,M,26,170,72,Fencing,"Fencing Men's Foil, Team",Gold
4757,Javier Ignacio Aquino Carmona,M,22,165,62,Football,Football Men's Football,Gold
4763,Reyhan Arabacolu,M,21,170,77,Weightlifting,Weightlifting Men's Middleweight,Bronze
4780,Yosvany Aragn Rodrguez,M,26,186,92,Baseball,Baseball Men's Baseball,Silver
4782,Hirooki Arai,M,28,180,62,Athletics,Athletics Men's 50 kilometres Walk,Bronze
4784,Masao Arai,M,27,164,64,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
4808,Yuko Arakida,F,22,173,67,Volleyball,Volleyball Women's Volleyball,Gold
4841,Daniel Aranzubia Aguado,M,20,184,75,Football,Football Men's Football,Silver
4842,Ren Araou,M,21,178,98,Rugby,Rugby Men's Rugby,Silver
4847,Franjo Arapovi,M,23,211,120,Basketball,Basketball Men's Basketball,Silver
4858,Magomedkhan Suleymanovich Aratsilov,M,29,180,82,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver
4859,Adriana dos Santos Arajo,F,30,167,60,Boxing,Boxing Women's Lightweight,Bronze
4860,Alexandra Araujo,F,32,167,67,Water Polo,Water Polo Women's Water Polo,Gold
4876,Rodica Arba-Pucatu,F,18,179,75,Rowing,Rowing Women's Coxed Eights,Bronze
4891,Eduard Arbs Borras,M,25,174,70,Hockey,Hockey Men's Hockey,Silver
4897,Anelija Arbutina (-arenac),F,21,178,68,Basketball,Basketball Women's Basketball,Silver
4909,Fernando Arcega Aperte,M,23,204,96,Basketball,Basketball Men's Basketball,Silver
4920,"Alexander ""Sandy"" Archer",M,25,180,71,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
4924,"David John ""Dave"" Archibald",M,22,187,88,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
4928,Katie Louise Archibald,F,22,178,70,Cycling,Cycling Women's Team Pursuit,Gold
5023,Joahnys Oscar Argilagos Prez,M,19,152,49,Boxing,Boxing Men's Light-Flyweight,Bronze
5040,Antonius Budi Ariantho,M,24,170,66,Badminton,Badminton Men's Doubles,Bronze
5060,Luigi Arienti,M,23,168,65,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
5069,Yuko Arimori (-Wilson),F,25,166,47,Athletics,Athletics Women's Marathon,Silver
5093,William Peixoto Arjona,M,37,186,78,Volleyball,Volleyball Men's Volleyball,Gold
5106,Vasyl Albertovych Arkhypenko,M,23,178,65,Athletics,Athletics Men's 400 metres Hurdles,Silver
5117,Tobias Arlt,M,26,178,77,Luge,Luge Mixed (Men)'s Doubles,Gold
5125,Mario Armano,M,21,180,85,Bobsleigh,Bobsleigh Men's Four,Gold
5129,Mihaela Armescu,F,20,180,74,Rowing,Rowing Women's Coxed Eights,Silver
5130,Barbara Armbrust,F,20,180,79,Rowing,Rowing Women's Coxed Fours,Silver
5144,"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",F,23,168,55,Cycling,"Cycling Women's Road Race, Individual",Silver
5149,"Raymond Richard ""Ray"" Armstead",M,24,187,76,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
5152,"Elizabeth ""Betsey"" Armstrong",F,25,188,77,Water Polo,Water Polo Women's Water Polo,Silver
5158,Duncan John D'Arcy Armstrong,M,20,187,74,Swimming,Swimming Men's 200 metres Freestyle,Gold
5159,Dylan Armstrong,M,27,190,125,Athletics,Athletics Men's Shot Put,Bronze
5173,"Michel Taylor ""Tate"" Armstrong",M,20,190,77,Basketball,Basketball Men's Basketball,Gold
5186,Jorge Jordi Arnau Creus,M,26,170,66,Hockey,Hockey Men's Hockey,Silver
5198,Judith Arndt,F,19,173,59,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Bronze
5206,Raul Arnemann,M,23,186,82,Rowing,Rowing Men's Coxless Fours,Bronze
5212,Jay Joseph Hoyland Arnette,M,21,188,79,Basketball,Basketball Men's Basketball,Gold
5219,"Donald John ""Don"" Arnold",M,21,178,83,Rowing,Rowing Men's Coxless Fours,Gold
5245,Emilie Hegh Arntzen,F,22,183,78,Handball,Handball Women's Handball,Bronze
5288,Jordi Arrese Casta,M,27,175,74,Tennis,Tennis Men's Singles,Silver
5298,"Jacob Joseph ""Jake"" Arrieta",M,22,193,102,Baseball,Baseball Men's Baseball,Bronze
5304,Luis Rolando Arrojo vila,M,24,193,100,Baseball,Baseball Men's Baseball,Gold
5307,Ins Arrondo,F,22,167,58,Hockey,Hockey Women's Hockey,Silver
5325,Francisco Esteban Arru Pardo,M,23,169,64,Football,Football Men's Football,Bronze
5327,Israil Magomedgireyevich Arsamakov,M,26,169,85,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
5331,"Samantha ""Sam"" Arsenault (-Livingstone)",F,18,178,69,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
5342,Abas Arslanagi,M,27,189,97,Handball,Handball Men's Handball,Gold
5353,Yevgeniya Viktorovna Artamonova-Estes,F,17,191,75,Volleyball,Volleyball Women's Volleyball,Silver
5355,Bakhtiyar Garifulayevich Artayev,M,21,183,75,Boxing,Boxing Men's Welterweight,Gold
5391,Sedat Artu,M,28,162,56,Weightlifting,Weightlifting Men's Bantamweight,Bronze
5396,Vladimir Nikolayevich Artyomov,M,23,167,63,Gymnastics,Gymnastics Men's Individual All-Around,Gold
5414,Migran Arutyunyan,M,27,166,67,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver
5432,Andrey Nikolayevich Aryamnov,M,20,172,105,Weightlifting,Weightlifting Men's Heavyweight,Gold
5441,Vladimir Ivanovich Arzamaskov,M,25,190,87,Basketball,Basketball Men's Basketball,Bronze
5451,Mao Asada,F,19,163,50,Figure Skating,Figure Skating Women's Singles,Silver
5466,Giorgi Asanidze,M,25,173,85,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
5467,Kevin Yoshimi Asano,M,25,162,60,Judo,Judo Men's Extra-Lightweight,Silver
5493,Peter Gregory Asch,M,23,188,82,Water Polo,Water Polo Men's Water Polo,Bronze
5505,Marko Tapio Asell,M,26,179,82,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver
5520,Sturla sgeirsson,M,28,182,80,Handball,Handball Men's Handball,Silver
5521,Mudassar Asghar Saeed,M,24,176,74,Hockey,Hockey Men's Hockey,Silver
5532,Glenn Ashby,M,30,170,76,Sailing,Sailing Mixed Multihull,Silver
5540,"Horace Ashenfelter, III",M,29,178,66,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
5575,Ruslan Nuraliyevich Ashuraliyev,M,22,174,74,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
5578,"Gerald Howard ""Gerry"" Ashworth",M,22,180,75,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
5579,Jeanne Chesley Ashworth (-Walker-),F,21,157,57,Speed Skating,Speed Skating Women's 500 metres,Bronze
5588,Dimitra Asilian,F,32,170,60,Water Polo,Water Polo Women's Water Polo,Silver
5611,Arvo Askola,M,26,174,65,Athletics,"Athletics Men's 10,000 metres",Silver
5615,Khurshid Aslam,M,24,179,70,Hockey,Hockey Men's Hockey,Gold
5625,Fuad Aslanov,M,21,175,74,Boxing,Boxing Men's Flyweight,Bronze
5630,Karl Peter slin,M,25,179,79,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
5632,Brahim Asloum,M,21,165,48,Boxing,Boxing Men's Light-Flyweight,Gold
5637,Viktor Karpovich Asmayev,M,32,172,71,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
5643,Gunnar Henry Asmussen,M,24,184,72,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
5652,Simon Olof Karl Aspelin,M,34,185,79,Tennis,Tennis Men's Doubles,Silver
5655,Karl-ke Asph,M,24,184,72,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
5692,Jenni Anna Christina Asserholt,F,17,172,71,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
5702,Igor Vyacheslavovich Astapkovich,M,29,192,120,Athletics,Athletics Men's Hammer Throw,Silver
5703,Vladimir Aleksandrovich Astapovsky,M,30,186,82,Football,Football Men's Football,Bronze
5714,Mark Astley,M,24,180,84,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
5732,Halina Aszkieowicz (-Wojno),F,21,179,70,Volleyball,Volleyball Women's Volleyball,Bronze
5777,Vyacheslav Vladimirovich Atavin,M,21,199,93,Handball,Handball Men's Handball,Gold
5831,"Sidney James Montford ""Sid"" Atkinson",M,23,186,76,Athletics,Athletics Men's 110 metres Hurdles,Silver
5832,Arnr Atlason,M,24,191,91,Handball,Handball Men's Handball,Silver
5857,"Robert Allan ""Bob"" Attersley",M,26,178,74,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
5864,Francesco Attolico,M,29,193,85,Water Polo,Water Polo Men's Water Polo,Gold
5869,Louis Mark Attrill,M,25,193,95,Rowing,Rowing Men's Coxed Eights,Gold
5875,Paul Jason Attwood,M,28,180,97,Bobsleigh,Bobsleigh Men's Four,Bronze
5883,Fernando Atzori,M,22,158,51,Boxing,Boxing Men's Flyweight,Gold
5910,Adrian Mark Aucoin,M,20,188,94,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
5921,Musa Audu,M,24,174,75,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
5924,Gerhard Auer,M,29,189,95,Rowing,Rowing Men's Coxed Fours,Gold
5928,"Victor Lee ""Vic"" Auer",M,35,175,73,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver
5930,Ingrid Auerswald-Lange (Brestrich-),F,22,168,58,Athletics,Athletics Women's 100 metres,Bronze
5934,Sandra Auffarth,F,25,170,57,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
5949,Stacey Orlando Augmon,M,20,200,87,Basketball,Basketball Men's Basketball,Bronze
5956,Josef Augusta,M,29,179,86,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
5957,Patrik Augusta,M,22,178,77,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
5971,Seimone Delicia Augustus,F,24,183,74,Basketball,Basketball Women's Basketball,Gold
5977,Klaus Auhuber,M,24,186,88,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
5979,Apti Khamzatovich Aukhadov,M,19,178,85,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
5991,Rein Aun,M,24,189,88,Athletics,Athletics Men's Decathlon,Silver
5993,Ove Robert Aunli,M,23,183,75,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
6034,"Timothy ""Tim"" Austin",M,21,167,51,Boxing,Boxing Men's Flyweight,Bronze
6076,Hennadiy Valentynovych Avdieienko,M,24,202,82,Athletics,Athletics Men's High Jump,Gold
6095,Tatyana Borisovna Averina-Barabash,F,25,165,61,Speed Skating,Speed Skating Women's 500 metres,Bronze
6131,Giorgio Avola,M,23,178,72,Fencing,"Fencing Men's Foil, Team",Gold
6136,Hennadiy Viktorovych Avramenko,M,23,178,72,Shooting,"Shooting Men's Running Target, 50 metres",Bronze
6143,Jacky Nicolas Avril,M,28,176,66,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
6158,Suguru Awaji,M,22,174,67,Fencing,"Fencing Men's Foil, Team",Silver
6174,Viktor Axelsen,M,22,194,88,Badminton,Badminton Men's Singles,Bronze
6180,Ture Wilhelm Axelsson,M,27,178,74.5,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
6189,William Ayache,M,23,176,72,Football,Football Men's Football,Gold
6201,Roberto Fabin Ayala,M,23,177,75,Football,Football Men's Football,Silver
6204,Almaz Ayana Eba,F,24,166,47,Athletics,"Athletics Women's 5,000 metres",Bronze
6244,Ahmet Ayk,M,26,178,97,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
6249,Turgut Ayka,M,26,168,57,Boxing,Boxing Men's Featherweight,Bronze
6256,"Luciana Paula ""Lucha"" Aymar",F,23,178,59,Hockey,Hockey Women's Hockey,Silver
6270,"Arthur DeLancey ""Dan"" Ayrault, Jr.",M,21,193,86,Rowing,Rowing Men's Coxed Pairs,Gold
6272,Sanjay Claude Ayre,M,20,188,84,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
6278,Sarah Lianne Ayton (-Dempsey),F,24,167,63,Sailing,Sailing Women's Three Person Keelboat,Gold
6287,Khurshid Azam,M,22,171,67,Hockey,Hockey Men's Hockey,Silver
6305,Filiberto Azcuy Aguilera,M,23,177,74,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
6332,Tariq Aziz,M,26,178,71,Hockey,Hockey Men's Hockey,Silver
6338,Minneula Zinyatovich Azizov,M,29,171,73,Hockey,Hockey Men's Hockey,Bronze
6352,Okechukwu Godson Azubuike,M,19,170,68,Football,Football Men's Football,Bronze
6366,Jennifer Lynn Azzi,F,27,172,64,Basketball,Basketball Women's Basketball,Gold
6381,Ba Yan,F,21,183,78,Basketball,Basketball Women's Basketball,Bronze
6397,"Alexander German ""Sander"" Baart",M,24,178,76,Hockey,Hockey Men's Hockey,Silver
6406,Jaroslav Bba,M,19,199,86,Athletics,Athletics Men's High Jump,Bronze
6417,Inha Alvidasivna Babakova (Butkus-),F,29,180,60,Athletics,Athletics Women's High Jump,Bronze
6424,Tijani Babangida,M,22,169,69,Football,Football Men's Football,Gold
6425,Svetlana Viktorovna Babanina,F,21,173,62,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
6429,"Jack Babashoff, Jr.",M,21,191,84,Swimming,Swimming Men's 100 metres Freestyle,Silver
6430,Shirley Frances Babashoff,F,15,178,67,Swimming,Swimming Women's 100 metres Freestyle,Silver
